id,dataset,question,ground_truth_answer,ground_truth_explanation,gemini_model,gemini_parsed_answer,gemini_raw_response,gemini_outcome
b5ec622b-1dc1-432e-8325-4cf29c72af46,medmcqa,"Five days after an uneventful cholecystectomy, an asymptomatic middle-aged woman is found to have a serum sodium level of 125 mEq/L. Which of the following is the most appropriate management strategy for this patient?",B,"The initial, and often definitive, management of hyponatremia is free-water restriction. Symptomatic hyponatremia, which occurs at serum sodium levels less than or equal to 120 mEq/L, can result in headache, seizures, coma, and signs of increased intracranial pressure and may require infusion of hypeonic saline. Rapid correction should be avoided so as not to cause central pontine myelinolysis, manifested by neurologic symptoms ranging from seizures to brain damage and death. Additionally, a search for the underlying etiology of the hyponatremia should be undeaken. Acute severe hyponatremia sometimes occurs following elective surgical procedures due to a combination of appropriate stimulation of antidiuretic hormone and injudicious administration of excess free water in the first few postoperative days. Other potential etiologies include hyperosmolarity with free-water shifts from the intra- to the extracellular compament (eg, hyperglycemia), sodium depletion (eg, gastrointestinal or renal losses, insufficient intake), dilution (eg, drug-induced), and the syndrome of inappropriate secretion of antidiuretic hormone (SIADH).",models/gemini-2.0-flash,B,B,Correct
b04ed4e3-15a4-452d-b6fb-7d0849520507,medmcqa,Reversible cause of dementia is -,C,"Ans. is 'c' i.e., Hypothyroidism Causes of dementiaReversible causesSurgically treatableMedically treatableo Normal pressure hydrocephaluso Brain tumors (frontal lobe tumor)o Meningiomao Subdural hematoma (Head injury)o Hydrocephaluso Hypothyroidismo Depressiono HIV infectiono Alcohol abuseo Vitamin B12, Folate, Niacin deficiencyo Any metabolic or endocrine disturbanceo Neurosyphiliso Hashimoto's encephalopathy o Wilson's diseaseo Celiac disease or Whipple's diseaseo Chronic meningoencephalitiso Drugs and toxin (toxic dementia)Irreversible causeso Alzheimer's diseaseo Huntington's choreao Lewy body dementiao Vascular (Multi-infarct) dementiao Parkinson's diseaseo Creutzfeld Jakob diseaseo Pick's diseaseo Overall Alzheimer's disease is the most common cause. Vascular dementia is the 2nd most common cause.",models/gemini-2.0-flash,C,C,Correct
29447292-3080-4f86-a058-16c7cd4c807e,medmcqa,A obese female having hirsutism on laboratory investigation has high level of LH and androgens. Likely cause is-,A,"Ans. is 'a' i.e., PCOS o The clinical and laboratory features of the patient described in the question match with those of PCOS as depicted in the table. So the most appropriate answer is PCOS.Clinical features of polycystic ovarian diseaseClinical featureHannonalSequelaeo Young womano | E2. levelo Diabaetes (15%)o Central obesityo | FSH | LH > 10 IU/mlo CVS disorder# SMI > 30kg/cm2o | FSK/LH ratioo Lipidaemia# Waist line > 35o | Androgenso Hypertensiono Gligomenorrhoea, amenorrhoeao Testosterone,epiandrostenedione. |dehydropepiandrosterone |o Endometrial cancero Infertility (20%)o Breast cancero Hirsutismo Premature ovariano Acanthosis nigra due to insulin resistance, Thick pigmented skin over the nape of neck, inner thigh and axillao 17-alpha-hvdroxy progesterone> 800 ng.'dLfailure following surgeryo Testosterone > 2 ng/mlo Most androgens from ovaryo | fasting insulin > l0mlu/Lo Protactin |o Sex hormone binding globulin (SHBG)o | E2/oestrone (E1) ratioo F glucose,'insulin ratio <4-5 (normal 2-4-4-5)",models/gemini-2.0-flash,A,A,Correct
ecd37a96-1618-42f3-8e8e-317805ff7250,medmcqa,"Which of the following is a feature of papillon lefevre
syndrome?",D,,models/gemini-2.0-flash,D,D,Correct
ade72f9a-6b13-4e9f-bfa1-b1cd94ea5207,medmcqa,All are used in the management of head injury patient except?,D,"Glucocoicoids are useful for management of vasogenic edema from tumor or brain abscess. In contrast glucocoicoids are avoided in case of head trauma, ischemic and hemorrhagic stroke. Norepinephrine or pressor therapy is used to maintain a MAP to maintain CPP> 60 mm Hg. Sedation is done with propofol or midazolam. Neuromuscular paralysis will be necessary and the patient will need ventilator suppo. This will ensure securing the airway and keeping pCO2 between 30-35mmHg.",models/gemini-2.0-flash,D,D,Correct
ee5d7bf0-621a-4dd9-a662-dc6f7299773e,medmcqa,Not a premalignant condition: March 2005,A,"Ans. A: Retinitis pigmentosaGIT premalignant conditionsOf the four major primary small-bowel tumors (adenocarcinomas, lymphomas, carcinoid, and leiomyosarcomas), adenocarcinomas and lymphomas are associated with diseases that seem to increase the risk of developing these malignancies.Immunoproliferative small intestinal disease and celiac disease, are thought to predispose patients to the development of primary lymphoma.Increased risk is also associated with conditions, such as immunodeficiency syndromes, nodular lymphoid hyperplasia, Crohn's disease, the gastrointestinal polyposis syndromes, hereditary nonpolyposis colon cancer, neurofibromatosis, long-standing ileostomy, and urinary diversion procedures.Patient with long standing ulcerative colitis are at risk of developing colonic epithelial dysplaia and carcinoma.Oral cavity premalignant conditionsMany oral SCCs develop from premalignant conditions of the oral cavity.A wide array of conditions have been implicated in the development of oral cancer, including leukoplakia, erythroplakia, palatal lesion of reverse cigar smoking, oral lichen planus, oral submucous fibrosis, discoid lupus erythematosus, and hereditary disorders such as dyskeratosis congenital and epidermolysis bullosaOther pre-malignant conditions include actinic keratosis, Barrett's esophagus and cervical dysplasia.",models/gemini-2.0-flash,A,A,Correct
af19e4b3-3f46-46d2-81c9-2847f361cff6,medmcqa,Which of the following is false about Takotsubo Cardiomyopathy,D,Echo comes back to normal in two weeks.,models/gemini-2.0-flash,D,D,Correct
8eba895c-2d5b-4bb2-8406-2b25a0e86fdd,medmcqa,"In rheumatic heart disease, infective endocarditis is detected by echocardiogram and the largest vegetations seen are due to-",C,,models/gemini-2.0-flash,B,B,Incorrect
d2ac768b-802c-42b6-9bad-b543d3bf5845,medmcqa,Hereditary non-polyposis colorectal cancer (HNPCC) has an increased risk of all the following except,D,"Hereditary non-polyposis colorectal cancer (Lynch syndrome)Hereditary non-polyposis colorectal cancer (HNPCC) is characterised by an increased risk of colorectal cancer and also cancers of the endometrium, ovary, stomach and small intestine.It is an autosomal dominant condition caused by a mutation in one of the DNA mismatch repair genes. The most commonly affected genes are MLH1 and MSH2. The lifetime risk of developing colorectal cancer is 80%, and the mean age of diagnosis is 45 years. Most cancers develop in the proximal colon. Females have a 30-50% lifetime risk of developing endometrial cancerRef: Bailey and Love, 27e, page: 1260",models/gemini-2.0-flash,C,C,Incorrect
5ecaa0ed-8d29-40b5-b01f-df7e1339e66e,medmcqa,Iodine RDA is -,C,"Ans. is 'c' i.e., 150 microgram o The RDA of iodine for adults is 150 microgram.GroupRecommended daily intakePreschool children (0-59 months)School children (6 - 12 years)Adults (>12 years)Pregnancy and lactation90 meg120 meg150 meg250 meg",models/gemini-2.0-flash,C,C,Correct
e44640d5-48ed-4062-87c2-fc924592d230,medmcqa,Spanish windlass was practices in Spain as a method of execution. It is a type of:,C,Garrotting Garrotting: One of the methods of hemicidal strangulation The victim is attacked from behind without warning and strangled by grasping throat or by throwing a ligature over the neck and tightening it quickly. In this way a single assailant can kill a healthy robust adult. Garrotting was practices as a mode of execution in Spain. Pougal and Turkey. In Spain it was known as `spanish windlass' in which an iron collar around the neck was tightened by a screw for strangling Other common methods of homicidal strangulation are: Throttling - by hand Bansdola - In this type of strangulation the neck is compressed between two sticks of bamboos one in front and other behind the neck. Both the ends are tied with a rope squeezing the victim to the death. Sometimes a single stick is placed across the .front of the neck with a foot on each end of the stick. Mugging - Strangulation is caused by holding the neck of the victim in the bend of the elbow.,models/gemini-2.0-flash,C,C,Correct
bf20b057-cff7-4fe2-b8f2-8f60d8f02394,medmcqa,Dispropoionately increased blood urea levels compared to serum creatinine (urea creatinine ratio 20:1) can be seen in the following except -,C,"Intrinsic or intrarenal acute renal failure (ARF) occurs when direct damage to the kidneys causes a sudden loss in kidney function. The most common causes of intrinsic acute renal failure are acute tubular necrosis (ATN), acute glomerulonephritis (AGN), and acute interstitial nephritis (AIN) . Ref Harrison20th edition pg 236",models/gemini-2.0-flash,C,C,Correct
3dc0dd82-3432-4b61-ad9f-a773a732b840,medmcqa,"For RNA, which blotting technique is used -",B,"Ans. is 'b' i.e., Northern blot TechniqueSample analyzedGel usedProbeSouthern blotDNAQYesRadioactive DNAAllele specific oligonucleotide (ASO)DNANoAllele specific oligonucleotideMicroarravm-RNA or c-DNANoDNA probeNorthern blotRNAQYesDNA probeWestern (immuno) blotProtein QYesLabeled antibody QSouth Western blotProtein DNANoDNA probeELISAProtein or antibodiesNoAntibody Q (Specific for protein to be measured)ProteomicsProtein QYes-",models/gemini-2.0-flash,B,B,Correct
488aeeec-1039-4582-8348-f2c04094b206,medmcqa,Which bacteria acts by inhibiting protein synthesis?,A,"Ans. is 'a' i.e., Pseudomonas",models/gemini-2.0-flash,A,A,Correct
1cc342d1-07ab-444f-87fe-500db0036571,medmcqa,Panthothenic acid is coenzyme of which of the following reaction (s):,D,"D i.e. Acetylation Pantothenic acid is necessary for synthesis of coenzyme A (CoA)Q, which functions as a coenzyme for acetylation reactionsQ",models/gemini-2.0-flash,D,D,Correct
19643593-8cbc-490a-b617-6d7c0c212d20,medmcqa,Delusion that someone from high socio economic status is loving you is in -,C,,models/gemini-2.0-flash,C,C,Correct
9d1f476f-83c0-4020-9a21-eca236b4b831,medmcqa,Oesophageal motility disorder are best diagnosed by?,B,"Answer is B (Endoscopy): Dysphagia for solids alone suggests a probable mechanical cause for dysphagia such as carcinoma, stricture or esophageal web. The investigation of choice for such cases is Endoscopy.",models/gemini-2.0-flash,D,D,Incorrect
7a834eac-011c-46e0-8580-ea4dde20b332,medmcqa,"Quinine given to a patient of falciparum malaria caused sweating and palpitation, the likely cause is?",C,"Ans. is 'c' i.e., Hypoglycemia o Sweating and palpitations suggest hypoglycemia; which can occur due to quinine. Cinchonism is characterized by ringing in ears, nausea, vomiting, veigo, headache, mental confusion, difficulty in hearing and vision. Hypotension and cardiac arrhythmias develop on rapid i.v. injection.",models/gemini-2.0-flash,C,C,Correct
19dbac31-b1e5-4fb4-8c2d-bb1220dad8a5,medmcqa,"Good pasture's syndrome is characterized by all of the following, except:",B,Answer is B (Leucocytoclastic Vasculitis) Leucocytoclastic vasculitis is not a typical feature of Good pasture's syndrome Triad of Goodpasture's syndrome (Ferri 's Color Atlas & Text of Clinical Medicine) Glomerulonephritisdeg (RPGN; crescents) Pulmonary HaemorrhageQ (Diffuse Alveolar Haemorrhage) Antibodies to basement membrane antigensQ (Anti-GBM antibodies),models/gemini-2.0-flash,B,B,Correct
bed1db02-0efc-436d-912c-12b439b7bd88,medmcqa,Main source of energy derived from,B,"Glycogen is the reserve carbohydrate in animals. It is stored in liver and muscles.The phosphorylated enzyme is less sensitive to allosteric inhibitors. Thus even if cellular ATP and glucose-6-phosphate are high, Phosphorylase will be active. The glucose-1-phosphate produced from glycogen in the liver may be conveed to free glucose for release to the blood.",models/gemini-2.0-flash,A,A,Incorrect
