dataset,id,question,ground_truth_answer,ground_truth_explanation,num_models_incorrect,models_incorrect_list,gemini_model_id,nvidia_model_id,vertex_gemma_model_id,gemini_parsed,nvidia_parsed,vertex_gemma_parsed
medmcqa,b5ec622b-1dc1-432e-8325-4cf29c72af46,"Five days after an uneventful cholecystectomy, an asymptomatic middle-aged woman is found to have a serum sodium level of 125 mEq/L. Which of the following is the most appropriate management strategy for this patient?",B,"The initial, and often definitive, management of hyponatremia is free-water restriction. Symptomatic hyponatremia, which occurs at serum sodium levels less than or equal to 120 mEq/L, can result in headache, seizures, coma, and signs of increased intracranial pressure and may require infusion of hypeonic saline. Rapid correction should be avoided so as not to cause central pontine myelinolysis, manifested by neurologic symptoms ranging from seizures to brain damage and death. Additionally, a search for the underlying etiology of the hyponatremia should be undeaken. Acute severe hyponatremia sometimes occurs following elective surgical procedures due to a combination of appropriate stimulation of antidiuretic hormone and injudicious administration of excess free water in the first few postoperative days. Other potential etiologies include hyperosmolarity with free-water shifts from the intra- to the extracellular compament (eg, hyperglycemia), sodium depletion (eg, gastrointestinal or renal losses, insufficient intake), dilution (eg, drug-induced), and the syndrome of inappropriate secretion of antidiuretic hormone (SIADH).",1,vertex_gemma,models/gemini-2.0-flash,deepseek-ai/deepseek-r1,vertex-7050478675136872448,B,B,A
medmcqa,af19e4b3-3f46-46d2-81c9-2847f361cff6,Which of the following is false about Takotsubo Cardiomyopathy,D,Echo comes back to normal in two weeks.,1,vertex_gemma,models/gemini-2.0-flash,deepseek-ai/deepseek-r1,vertex-7050478675136872448,D,D,A
medmcqa,8eba895c-2d5b-4bb2-8406-2b25a0e86fdd,"In rheumatic heart disease, infective endocarditis is detected by echocardiogram and the largest vegetations seen are due to-",C,,3,"gemini, nvidia, vertex_gemma",models/gemini-2.0-flash,deepseek-ai/deepseek-r1,vertex-7050478675136872448,B,B,A
medmcqa,d2ac768b-802c-42b6-9bad-b543d3bf5845,Hereditary non-polyposis colorectal cancer (HNPCC) has an increased risk of all the following except,D,"Hereditary non-polyposis colorectal cancer (Lynch syndrome)Hereditary non-polyposis colorectal cancer (HNPCC) is characterised by an increased risk of colorectal cancer and also cancers of the endometrium, ovary, stomach and small intestine.It is an autosomal dominant condition caused by a mutation in one of the DNA mismatch repair genes. The most commonly affected genes are MLH1 and MSH2. The lifetime risk of developing colorectal cancer is 80%, and the mean age of diagnosis is 45 years. Most cancers develop in the proximal colon. Females have a 30-50% lifetime risk of developing endometrial cancerRef: Bailey and Love, 27e, page: 1260",2,"gemini, vertex_gemma",models/gemini-2.0-flash,deepseek-ai/deepseek-r1,vertex-7050478675136872448,C,D,C
medmcqa,5ecaa0ed-8d29-40b5-b01f-df7e1339e66e,Iodine RDA is -,C,"Ans. is 'c' i.e., 150 microgram o The RDA of iodine for adults is 150 microgram.GroupRecommended daily intakePreschool children (0-59 months)School children (6 - 12 years)Adults (>12 years)Pregnancy and lactation90 meg120 meg150 meg250 meg",1,vertex_gemma,models/gemini-2.0-flash,deepseek-ai/deepseek-r1,vertex-7050478675136872448,C,C,A
medmcqa,e44640d5-48ed-4062-87c2-fc924592d230,Spanish windlass was practices in Spain as a method of execution. It is a type of:,C,Garrotting Garrotting: One of the methods of hemicidal strangulation The victim is attacked from behind without warning and strangled by grasping throat or by throwing a ligature over the neck and tightening it quickly. In this way a single assailant can kill a healthy robust adult. Garrotting was practices as a mode of execution in Spain. Pougal and Turkey. In Spain it was known as `spanish windlass' in which an iron collar around the neck was tightened by a screw for strangling Other common methods of homicidal strangulation are: Throttling - by hand Bansdola - In this type of strangulation the neck is compressed between two sticks of bamboos one in front and other behind the neck. Both the ends are tied with a rope squeezing the victim to the death. Sometimes a single stick is placed across the .front of the neck with a foot on each end of the stick. Mugging - Strangulation is caused by holding the neck of the victim in the bend of the elbow.,1,vertex_gemma,models/gemini-2.0-flash,deepseek-ai/deepseek-r1,vertex-7050478675136872448,C,C,D
medmcqa,1cc342d1-07ab-444f-87fe-500db0036571,Panthothenic acid is coenzyme of which of the following reaction (s):,D,"D i.e. Acetylation Pantothenic acid is necessary for synthesis of coenzyme A (CoA)Q, which functions as a coenzyme for acetylation reactionsQ",1,vertex_gemma,models/gemini-2.0-flash,deepseek-ai/deepseek-r1,vertex-7050478675136872448,D,D,A
medmcqa,19643593-8cbc-490a-b617-6d7c0c212d20,Delusion that someone from high socio economic status is loving you is in -,C,,1,vertex_gemma,models/gemini-2.0-flash,deepseek-ai/deepseek-r1,vertex-7050478675136872448,C,C,A
medmcqa,9d1f476f-83c0-4020-9a21-eca236b4b831,Oesophageal motility disorder are best diagnosed by?,B,"Answer is B (Endoscopy): Dysphagia for solids alone suggests a probable mechanical cause for dysphagia such as carcinoma, stricture or esophageal web. The investigation of choice for such cases is Endoscopy.",3,"gemini, nvidia, vertex_gemma",models/gemini-2.0-flash,deepseek-ai/deepseek-r1,vertex-7050478675136872448,D,D,D
medmcqa,7a834eac-011c-46e0-8580-ea4dde20b332,"Quinine given to a patient of falciparum malaria caused sweating and palpitation, the likely cause is?",C,"Ans. is 'c' i.e., Hypoglycemia o Sweating and palpitations suggest hypoglycemia; which can occur due to quinine. Cinchonism is characterized by ringing in ears, nausea, vomiting, veigo, headache, mental confusion, difficulty in hearing and vision. Hypotension and cardiac arrhythmias develop on rapid i.v. injection.",1,vertex_gemma,models/gemini-2.0-flash,deepseek-ai/deepseek-r1,vertex-7050478675136872448,C,,A
medmcqa,19dbac31-b1e5-4fb4-8c2d-bb1220dad8a5,"Good pasture's syndrome is characterized by all of the following, except:",B,Answer is B (Leucocytoclastic Vasculitis) Leucocytoclastic vasculitis is not a typical feature of Good pasture's syndrome Triad of Goodpasture's syndrome (Ferri 's Color Atlas & Text of Clinical Medicine) Glomerulonephritisdeg (RPGN; crescents) Pulmonary HaemorrhageQ (Diffuse Alveolar Haemorrhage) Antibodies to basement membrane antigensQ (Anti-GBM antibodies),1,vertex_gemma,models/gemini-2.0-flash,deepseek-ai/deepseek-r1,vertex-7050478675136872448,B,B,A
medmcqa,bed1db02-0efc-436d-912c-12b439b7bd88,Main source of energy derived from,B,"Glycogen is the reserve carbohydrate in animals. It is stored in liver and muscles.The phosphorylated enzyme is less sensitive to allosteric inhibitors. Thus even if cellular ATP and glucose-6-phosphate are high, Phosphorylase will be active. The glucose-1-phosphate produced from glycogen in the liver may be conveed to free glucose for release to the blood.",2,"gemini, vertex_gemma",models/gemini-2.0-flash,deepseek-ai/deepseek-r1,vertex-7050478675136872448,A,B,A
medmcqa,c8025448-c143-4985-bc62-6f4497321667,Which of the following drug crosses placenta,B,"(Warfarin) (601-KDT6th)* WARFARIN - It crosses placenta and is secreted in milk however quantity of active form is generally insufficient to affect the suckling infants* HEPARIN - does not cross BBB or placenta**- It is the anticoagulant of choice during pregnancy*** Bleeding due to overdose is the most serious complication of heparin therapy** other side effects are thrombocytopenia, * alopecia, * osteoporosis*, hypersensitivity reactions.",1,vertex_gemma,models/gemini-2.0-flash,deepseek-ai/deepseek-r1,vertex-7050478675136872448,B,,C
medmcqa,9c2b91bb-26f4-4111-aeb0-b5a39cb3ee6b,Vocal cord palsy is not associated with -,A,,1,vertex_gemma,models/gemini-2.0-flash,deepseek-ai/deepseek-r1,vertex-7050478675136872448,A,,C
medmcqa,20538003-bd04-47e0-bf66-be95c6645f2c,Thymic hypoplsia is seen in which of the following,D,"Ref Robbins 9/e p224 Thymic Hypoplasia: DiGeorge Syndrome DiGeorge syndrome results from a congenital defect in thymic development with deficient T cell maturation. T cells are absent in the lymph nodes, spleen, and peripheral blood, and infants with this defect are extremely vulnera- ble to viral, fungal, and protozoal infections. Patients are also susceptible to infection with intracellular bacteria, because of defective T cell-mediated immunity. B cells and serum immunoglobulins are generally unaffected. The disorder is a consequence of a developmental mal- formation affecting the third and fouh pharyngeal pouches, structures that give rise to the thymus, parathy- roid glands, and poions of the face and aoic arch. Thus, in addition to the thymic and T cell defects, there may be parathyroid gland hypoplasia, resulting in hypocalce- mic tetany, as well as additional midline developmental abnormalities. In 90% of cases of DiGeorge syndrome there is a deletion affecting chromosomal region 22q11, as discussed in Chapter 6. Transplantation of thymic tissue has successfully treated some affected infants. In patients with paial defects, immunity may improve spontane- ously with age.",2,"gemini, vertex_gemma",models/gemini-2.0-flash,deepseek-ai/deepseek-r1,vertex-7050478675136872448,B,,A
medmcqa,8b0cca19-6794-4dda-8555-999825700403,Rett's syndrome occurs due to deficiency of ?,B,"Ans. is 'b' i.e., Biotin",1,vertex_gemma,models/gemini-2.0-flash,deepseek-ai/deepseek-r1,vertex-7050478675136872448,B,,A
medmcqa,6a559d18-5fc8-4293-909f-6dcbf1fdb8c2,The Triat in which the parents are clinically normal and only siblings are affected but males and females are affected in equal propoions is:,B,AR,1,vertex_gemma,models/gemini-2.0-flash,deepseek-ai/deepseek-r1,vertex-7050478675136872448,B,,C
medmcqa,33b1f0a4-58b5-4b1e-9ed0-0ce1aced7e51,Vitamin K is ivolved in the posttranslational modification?,A,,1,vertex_gemma,models/gemini-2.0-flash,deepseek-ai/deepseek-r1,vertex-7050478675136872448,A,A,B
medmcqa,3991ab18-1f83-4290-8b8a-40f4ad1697df,True about primary peritonitis,D,"(D) Occurs with Cirrhosis of liver # # PRIMARY (SPONTANEOUS) BACTERIAL PERITONITIS> Peritonitis is either primary (without an apparent source of contamination) or secondary.> The types of organisms found and the clinical presentations of these two processes are different. In adults, primary bacterial peritonitis (PBP) occurs most commonly in conjunction with cirrhosis of the liver (frequently the result of alcoholism).> However, the disease has been reported in adults with metastatic malignant disease, postnecrotic cirrhosis, chronic active hepatitis, acute viral hepatitis, congestive heart failure, systemic lupus erythematosus, and lymphedema as well as in patients with no underlying disease. PBP virtually always develops in patients with ascites.> While enteric gram-negative bacilli such as Escherichia coli are most commonly encountered, gram-positive organisms such as streptococci, enterococci, or even pneumococci are sometimes found.> In PBP, a single organism is typically isolated; anaerobes are found less frequently in PBP than in secondary peritonitis, in which a mixed flora including anaerobes is the rule. In fact, if PBP is suspected and multiple organisms including anaerobes are recovered from the peritoneal fluid, the diagnosis must be reconsidered and a source of secondary peritonitis sought.",1,vertex_gemma,models/gemini-2.0-flash,deepseek-ai/deepseek-r1,vertex-7050478675136872448,D,,C
medmcqa,0397f010-664b-4e76-90fc-8256260db0fe,Osgood Schlatter disease is associated with osteochondritis of,C,Types of Osteochondritis and Nomenclature Traction apophysitis (chronic strain injuries) Tibial Tuberosity Osgood-Schlatter Calcaneum Sever The lower pole of patella Sinding-Larsen&;s,1,vertex_gemma,models/gemini-2.0-flash,deepseek-ai/deepseek-r1,vertex-7050478675136872448,C,C,A
medmcqa,0c4491bc-9574-43c6-96b0-788752754133,Datura seeds resemble -,B,"↵The seeds of datura closely resemble those of the capsicum universally used over India as a condiment, and the difficulty of their detection is enhanced by the fact that, apart from the bitterness, the poison-seeds have little taste and as impure salt is generally used in India.",3,"gemini, nvidia, vertex_gemma",models/gemini-2.0-flash,deepseek-ai/deepseek-r1,vertex-7050478675136872448,A,D,C
medmcqa,5b09f4db-7ef6-4ad7-b356-273a8d91bc37,Metachromatic granules are stained by?,A,"Ans. is 'a' i.e., Ponder's stain",1,vertex_gemma,models/gemini-2.0-flash,deepseek-ai/deepseek-r1,vertex-7050478675136872448,A,A,B
medmcqa,e8879409-6038-41f0-85ed-c7aab99ad82b,Finger print bureau was first established in the following country:,A,"Dactylography or fingerprint system or dermatoglyphics or Galton system was first used in India in 1858, by Sir William Herschel in Bengal. Sir Francis Galton systematised this in 1892. Finger print bureau was first established in Kolkata.Fingerprints are impressions of patterns formed by the papillary or epidermal ridges of the fingeips. Ref: The essentials of forensic medicine and toxicology by Dr K S Narayan Reddy, 27th edition, Page 76.",1,vertex_gemma,models/gemini-2.0-flash,deepseek-ai/deepseek-r1,vertex-7050478675136872448,A,A,B
medmcqa,a9a7b299-3332-4bd7-8de4-4837c7b31f2b,Cicatrial Alopecia is seen in:,C,C. i.e. DLE,1,vertex_gemma,models/gemini-2.0-flash,deepseek-ai/deepseek-r1,vertex-7050478675136872448,C,C,A
medmcqa,14ad749d-17b1-4bea-9f35-41d5fb11c816,"According to Spetzler-Main criteria, how much score is given for a 5 cm nidus with AV malformation?",C,"Spetzler-Main AVM grading scale. Graded Feature Points Assigned Size of AVM < 3 cm 3-6 cm >6 cm 1 2 3 Eloquence1 of adjacent brain Noneloquent Eloquent 0 1 Venous drainage Superficial Deep 0 1 'Eloquent areas include: visual, language, and sensorimotor coex; the thalamus and hypothalamus; the internal capsule; the brainstem; the cerebellar peduncles; and the deep cerebellar nuclei.",1,vertex_gemma,models/gemini-2.0-flash,deepseek-ai/deepseek-r1,vertex-7050478675136872448,C,C,B
